frame,tracker_id,position_x,position_y,direction_deg
374,-1,80.25673828125036,941.4323242187502,-101.03438568115234
375,-1,42.791406250000364,1029.8524902343752,-106.54254150390624
376,-1,5.326074218750364,1118.2726562500002,-108.34654235839844
377,-1,-31.64599609375,1195.1,-116.41193389892578
378,-1,-67.88828124999964,1266.2301757812502,
379,-1,-103.41162109375,1340.582763671875,-113.60863494873048
380,-1,-136.9013671875,1416.7646728515624,-114.95958709716795
381,-1,-176.79902343750018,1508.653857421875,-105.85311126708984
382,-1,-212.05136718749964,1588.1447998046872,-108.924072265625
383,-1,-246.32099609375018,1665.65986328125,-108.46731567382812
384,-1,-281.40224609375036,1728.0546142578123,-111.73477172851562
385,-1,-316.27011718749964,1779.721875,-118.4552230834961
386,-1,-351.43349609375036,1831.375927734375,-126.16184997558594
387,-1,-386.0627929687498,1885.7861328125,-132.35643005371094
388,-1,-421.734375,1944.9495361328125,-109.34776306152344
389,-1,-455.5261718749998,2008.92763671875,-105.9189682006836
390,-1,-489.85693359375,2074.94921875,-111.0445785522461
391,-1,-526.0492187500004,2138.0971435546876,-112.39900207519533
392,-1,-559.7331054687502,2188.3422119140623,-118.71629333496094
393,-1,-591.5113281249996,2227.7751953125,-113.23492431640624
394,-1,-623.8799804687496,2263.248681640625,-130.76519775390625
395,-1,-654.7256835937496,2301.191845703125,-130.35691833496094
396,-1,-682.6891601562502,2337.91962890625,-121.0762710571289
397,-1,-710.0226562500002,2383.7513793945313,-109.62549591064452
398,-1,-737.5874999999996,2436.2505615234377,-112.1236572265625
399,-1,-764.75732421875,2489.8832763671876,-108.00165557861328
400,-1,-793.2437499999996,2537.94033203125,-113.41658020019533
401,-1,-820.1491210937502,2574.595654296875,-116.6535873413086
402,-1,-847.0759765624998,2606.4510986328123,-123.30657196044922
403,-1,-872.6617187499996,2641.887890625,-152.54989624023438
404,-1,-900.2554687499996,2681.793737792969,-111.48036193847656
405,-1,-923.3958984375004,2727.150598144531,-105.90657043457033
406,-1,-959.0564453124998,2784.4022521972656,-110.10560607910156
407,-1,-995.2889648437504,2836.3105285644533,-106.69711303710938
408,-1,-1031.8653320312496,2872.715087890625,-117.0037841796875
409,-1,-1064.38525390625,2895.6080322265625,-116.764892578125
410,-1,-1098.97265625,2917.0249572753905,-153.59036254882812
411,-1,-1110.8472656249996,2930.963623046875,-169.3243865966797
412,-1,-1121.6687499999998,2951.602392578125,-106.3488311767578
413,-1,-1131.8389648437496,2978.9662231445313,-109.1391372680664
414,-1,-1143.1730468750002,3011.421710205078,-109.74234771728516
415,-1,-1163.3271972656248,3040.1412658691406,-110.8188705444336
416,-1,-1194.85361328125,3073.637341308594,-122.97109985351562
417,-1,-1224.768408203125,3098.9040130615235,-118.48699951171876
418,-1,-1254.18125,3124.221990966797,-107.41197204589844
419,-1,-1282.822265625,3155.189822387695,-129.2911834716797
420,-1,-1304.6855957031248,3189.0828125,-106.74690246582033
421,-1,-1324.0572265625,3219.622895812988,-107.2757568359375
422,-1,-1343.605078125,3245.6880645751953,-107.1576690673828
423,-1,-1362.81044921875,3265.22820892334,-113.08253479003906
424,-1,-1379.31357421875,3271.885316467285,151.01296997070312
425,-1,-1391.57041015625,3264.1014389038087,-131.96607971191406
426,-1,-1397.26123046875,3246.476953125,172.30752563476562
427,-1,-1405.2333984375,3231.9018692016602,115.69263458251952
428,-1,-1412.7200195312498,3219.944647216797,120.04298400878906
429,-1,-1422.10205078125,3211.1411560058596,-132.89724731445312
430,-1,-1436.1619140624998,3211.1888732910156,-111.8994598388672
431,-1,-1453.9848144531252,3214.526486206055,-124.3736572265625
432,-1,-1471.0884765625,3224.4590454101562,-143.8631134033203
433,-1,-1487.39638671875,3232.9333435058593,-141.31292724609375
434,-1,-1501.1776855468752,3244.7125,-126.4849853515625
435,-1,-1511.192138671875,3253.119467163086,-130.7407684326172
436,-1,-1522.0486328124998,3259.8105194091795,-113.5849151611328
437,-1,-1531.73916015625,3262.22265625,178.880859375
438,-1,-1542.456396484375,3265.7982864379883,107.8561553955078
439,-1,-1554.851318359375,3264.993101501465,165.802978515625
440,-1,-1565.7814453125002,3264.4048873901365,141.04747009277344
441,-1,-1584.3945800781248,3267.4671127319334,115.86456298828124
442,-1,-1601.7228515625002,3266.8303298950195,101.999755859375
443,-1,-1613.46572265625,3272.1875762939453,173.6250762939453
444,-1,-1624.530859375,3282.1035568237303,122.34201049804688
445,-1,-1637.060302734375,3292.3975967407227,132.1046905517578
446,-1,-1643.7658203125002,3299.0746337890623,139.3238067626953
447,-1,-1659.676171875,3313.68186340332,127.15577697753906
448,-1,-1673.75732421875,3319.5497192382813,115.9465789794922
449,-1,-1687.8036621093752,3322.7929260253904,160.1589813232422
450,-1,-1700.450830078125,3327.533515167236,127.5266342163086
451,-1,-1712.8740722656248,3338.8312644958496,124.21460723876952
452,-1,-1719.181298828125,3345.029389953613,142.09832763671875
453,-1,-1535.5322753906248,2291.122557067871,173.8175811767578
454,-1,-1563.09755859375,2301.755743598938,117.25314331054688
455,-1,-1596.9655273437502,2315.3650381088255,79.27094268798828
456,-1,-1634.7583984375,2319.9566148757935,-101.33390045166016
457,-1,-1675.9662597656252,2325.657601642609,-179.89271545410156
458,-1,-1918.476220703125,3395.4995993614198,139.64488220214844
459,-1,-1951.73837890625,3392.4506684303283,151.5375518798828
460,-1,-1985.1396972656248,3391.833326482773,152.86679077148438
461,-1,-2017.6987792968748,3391.591057729721,109.14144897460938
462,-1,-2048.963525390625,3393.049206018448,170.70144653320312
463,-1,-2079.32578125,3388.069235086441,127.68588256835938
464,-1,-2112.2501953125,3391.650037813187,166.6480712890625
465,-1,-2142.5947265625,3388.3665687561033,140.61924743652344
466,-1,-2171.721337890625,3388.067470932007,148.32810974121094
467,-1,-2198.34755859375,3380.879722595215,130.0296173095703
468,-1,-2225.5474609375,3379.4011346817015,167.2428741455078
469,-1,-2252.355224609375,3379.893558692932,159.52586364746094
470,-1,-2279.07705078125,3381.245831108093,109.66320037841795
471,-1,-2305.604052734375,3379.4068731307984,142.75662231445312
472,-1,-2332.26845703125,3381.7528516769407,145.20034790039062
473,-1,-2357.26982421875,3383.057168388367,108.0435028076172
474,-1,-2379.743603515625,3378.2277629852297,152.47256469726562
475,-1,-2402.29794921875,3376.611580657959,154.39857482910156
476,-1,-2423.424755859375,3378.6341796875,105.38150024414062
477,-1,-2444.70537109375,3378.835856628418,173.13966369628906
478,-1,-2462.423779296875,3374.3688095092775,128.64112854003906
479,-1,-2475.93203125,3367.53688583374,140.60459899902344
480,-1,-2485.10673828125,3362.0246074676515,90.70943450927734
481,-1,-2491.0025390625,3353.532506561279,82.40078735351562
482,-1,-2491.86845703125,3337.9906410217286,79.24163818359375
483,-1,-2491.896484375,3326.6498046875,73.75989532470703
484,-1,-2480.10849609375,3299.4277069091795,86.30972290039062
485,-1,-2466.11279296875,3261.171869659424,91.28208923339844
486,-1,-2451.790625,3226.502424621582,80.35847473144531
487,-1,-2439.29345703125,3194.9660110473633,81.97128295898438
488,-1,-2427.239599609375,3164.4824493408205,78.2879867553711
489,-1,-2428.63193359375,3153.7690460205076,85.88716888427734
490,-1,-2430.562255859375,3148.7371978759766,83.10198974609375
491,-1,-2433.181787109375,3140.640509033203,91.12916564941406
492,-1,-2434.323876953125,3135.3841705322266,88.21326446533203
493,-1,-2436.883203125,3128.5728515625,81.10808563232422
494,-1,-2438.158984375,3121.2014099121093,82.15214538574219
495,-1,-2439.9669921875,3116.1902038574217,110.49592590332033
496,-1,-2442.7470703125,3110.5290588378907,78.72767639160156
497,-1,-2447.6287109375,3103.1837768554688,101.11071014404295
498,-1,-2452.241796875,3093.652783203125,109.11270904541016
499,-1,-2461.517724609375,3089.135430908203,120.05015563964844
500,-1,-2473.117724609375,3081.149279785156,121.421875
501,-1,-2484.596728515625,3074.4111572265624,-147.23500061035156
502,-1,-2495.758056640625,3069.0047241210937,136.6383056640625
503,-1,-2505.620654296875,3066.9938049316406,112.44059753417967
504,-1,-2513.053173828125,3063.2468994140627,119.39971923828124
505,-1,-2520.0025390625,3062.8088928222655,150.60560607910156
506,-1,-2526.722314453125,3061.697265625,148.97915649414062
507,-1,-2532.65986328125,3062.3867797851562,-150.55990600585938
508,-1,-2539.48583984375,3059.551403808594,94.98519897460938
509,-1,-2545.98359375,3053.123986816406,100.03614044189452
510,-1,-2552.993115234375,3041.507849121094,139.98654174804688
511,-1,-2561.47158203125,3031.4334106445312,123.59703063964844
512,-1,-2570.073681640625,3021.9599548339843,-131.12152099609375
513,-1,-2579.25458984375,3015.492987060547,81.42308807373047
514,-1,-2587.106103515625,3010.148468017578,-166.4033660888672
515,-1,-2594.3994140625,3004.7888671875,82.12332153320312
516,-1,-2600.407421875,3000.633837890625,82.92884826660156
517,-1,-2606.75654296875,2993.419024658203,99.86752319335938
518,-1,-2610.52490234375,2981.1455322265624,-164.2725067138672
519,-1,-2616.330029296875,2969.2372497558595,91.33097076416016
520,-1,-2620.8904296875,2959.190362548828,88.20378875732422
521,-1,-2624.855712890625,2949.77431640625,91.05492401123048
522,-1,-2628.967529296875,2940.7861572265624,79.04004669189453
523,-1,-2635.434228515625,2935.0245727539063,
524,-1,-2642.213232421875,2926.9372619628907,101.77444458007812
525,-1,-2648.66826171875,2919.88564453125,51.76286697387695
526,-1,-2655.046337890625,2912.6474060058595,87.63362121582031
527,-1,-2658.855859375,2903.5142517089844,103.99754333496094
528,-1,-2664.80673828125,2895.315478515625,-93.47509765625
529,-1,-2668.321142578125,2890.2692260742188,69.59551239013672
530,-1,-2672.95869140625,2884.9103942871093,168.4395751953125
531,-1,-2681.631591796875,2877.647082519531,123.16929626464844
532,-1,-2690.96240234375,2873.571875,160.76451110839844
533,-1,-2699.908203125,2868.4890991210937,146.387451171875
534,-1,-2708.310498046875,2864.764440917969,63.58006286621094
535,-1,-2716.673193359375,2857.4057373046876,167.44189453125
536,-1,-2722.1978515625,2853.45634765625,-82.5851821899414
537,-1,-2729.264794921875,2848.5727783203124,-34.374446868896484
538,-1,-2734.26396484375,2841.617822265625,73.73385620117188
539,-1,-2739.812060546875,2829.526416015625,-39.460426330566406
540,-1,-2746.2595703125,2820.1655151367186,-17.64144515991211
541,-1,-2751.827685546875,2810.478967285156,-70.27960968017578
542,-1,-2756.919189453125,2802.95244140625,57.925594329833984
543,-1,-2761.220654296875,2794.6957275390623,-91.72002410888672
544,-1,-2766.3419921875,2791.844580078125,-5.526193141937256
545,-1,-2773.5109375,2799.4556396484377,46.49519729614258
546,-1,-2780.07470703125,2807.02119140625,-42.85748291015625
547,-1,-2786.526904296875,2809.2004150390626,-67.15711975097656
548,-1,-2793.32080078125,2813.7650634765623,-36.68564224243164
549,-1,-2798.63125,2817.804235839844,19.73870849609375
550,-1,-2799.780517578125,2810.3746704101563,37.08216094970703
551,-1,-2802.23349609375,2799.673583984375,28.160619735717773
552,-1,-2805.93154296875,2794.228564453125,33.941986083984375
553,-1,-2808.851123046875,2793.4326782226562,46.4811897277832
554,-1,-2812.904541015625,2791.387829589844,-67.81571197509766
555,-1,-2817.666357421875,2789.562255859375,-56.571754455566406
556,-1,-2821.835986328125,2791.269482421875,-35.4407844543457
557,-1,-2824.360986328125,2792.9318603515626,21.200611114501957
558,-1,-2827.21806640625,2785.765417480469,4.261265277862549
559,-1,-2828.459814453125,2781.494104003906,15.907917976379396
560,-1,-2831.821337890625,2780.9253173828124,64.33037567138672
561,-1,-2836.43212890625,2775.510693359375,-49.13338088989258
562,-1,-2840.911328125,2766.48583984375,-78.82855987548828
563,-1,-2846.84697265625,2760.86923828125,54.21512222290039
564,-1,-2856.559228515625,2752.221887207031,48.98511505126953
565,-1,-2863.886376953125,2742.0029541015624,138.37942504882812
566,-1,-2869.616943359375,2735.421520996094,121.17047119140624
567,-1,-2880.78623046875,2729.6132690429686,89.52924346923828
568,-1,-2892.172216796875,2726.447961425781,
569,-1,-2902.768359375,2726.39736328125,108.45722198486328
570,-1,-2913.817578125,2723.940710449219,93.9994659423828
571,-1,-2924.50166015625,2716.142529296875,-137.64266967773438
572,-1,-2930.045751953125,2708.5329711914064,84.13876342773438
573,-1,-2934.268212890625,2700.9146362304687,81.1933822631836
574,-1,-2937.141015625,2691.715124511719,88.62630462646484
575,-1,-2939.949853515625,2685.1538696289062,88.5785903930664
576,-1,-2945.618115234375,2685.5950439453127,-79.0551986694336
577,-1,-2952.692236328125,2687.730419921875,173.94261169433594
578,-1,-2960.638037109375,2689.4461181640627,-127.3223114013672
579,-1,-2968.74697265625,2686.929736328125,151.4862060546875
580,-1,-2977.33544921875,2685.8110473632814,100.78643035888672
581,-1,-2984.483642578125,2681.1394653320312,83.63905334472656
582,-1,-2991.142822265625,2675.297412109375,16.108413696289062
583,-1,-2998.29541015625,2667.422900390625,74.4553451538086
584,-1,-3003.759521484375,2663.4367553710936,75.06449127197266
585,-1,-3009.20166015625,2657.5187377929688,76.76226043701172
586,-1,-3010.0365234375,2649.595812988281,-4.669829368591309
587,-1,-3007.5783203125,2641.2239379882812,64.10575866699219
588,-1,-2998.48701171875,2626.2682983398436,56.27751922607422
589,-1,-2988.971533203125,2610.1746459960937,54.86256790161133
590,-1,-2975.5396484375,2592.7499877929686,60.554786682128906
591,-1,-2962.619384765625,2573.1491943359374,42.91572570800781
592,-1,-2949.067041015625,2550.6573120117187,29.96364974975586
593,-1,-2936.897314453125,2533.4294555664064,62.78923034667969
594,-1,-2925.571044921875,2515.8750244140624,62.70967102050781
595,-1,-2912.795263671875,2492.7263793945312,59.954856872558594
596,-1,-2902.182275390625,2472.4737548828125,49.20027160644531
597,-1,-2892.387255859375,2453.5628540039065,65.2367935180664
598,-1,-2883.2986328125,2435.1907348632812,61.76893615722656
599,-1,-2872.316845703125,2413.0759887695312,62.5332260131836
600,-1,-2864.129541015625,2395.2881591796877,56.6585807800293
601,-1,-2855.7826171875,2377.920141601562,68.06417083740234
602,-1,-2848.85419921875,2364.217980957031,65.46896362304688
603,-1,-2842.4046875,2349.92802734375,66.84302520751953
604,-1,-2836.803955078125,2336.3526123046877,55.73376083374024
605,-1,-2831.66533203125,2325.2302734375,65.1715316772461
606,-1,-2827.440283203125,2311.8222412109376,67.06473541259766
607,-1,-2825.67421875,2294.227197265625,44.90155792236328
608,-1,-2825.971826171875,2275.924609375,86.49729919433594
609,-1,-2829.16982421875,2255.1087158203127,115.75623321533205
610,-1,-2831.704443359375,2224.7738525390623,93.21320343017578
611,-1,-2834.672802734375,2195.0821044921877,93.29571533203124
612,-1,-2836.960986328125,2163.971923828125,84.46334075927734
613,-1,-2840.988525390625,2134.376318359375,96.2688446044922
614,-1,-2843.536328125,2105.2995361328126,99.10433959960938
615,-1,-2847.208837890625,2078.8206298828127,103.3984375
616,-1,-2851.86845703125,2054.5718994140625,91.17864227294922
617,-1,-2855.7,2031.1655517578124,92.49181365966795
618,-1,-2857.332177734375,2003.2510498046877,102.58709716796876
619,-1,-2859.49072265625,1978.88662109375,90.7431182861328
620,-1,-2861.197314453125,1955.23515625,84.69707489013672
621,-1,-2862.167333984375,1934.467041015625,151.98855590820312
622,-1,-2863.19228515625,1913.2052001953125,98.4542007446289
623,-1,-2863.896875,1893.909375,98.03826141357422
624,-1,-2862.5619140625,1873.693701171875,92.06192779541016
625,-1,-2860.779541015625,1855.951123046875,81.34088897705078
626,-1,-2858.95009765625,1836.016943359375,75.45366668701172
627,-1,-2855.1744140625,1817.0752197265624,87.95819854736328
628,-1,-2852.325732421875,1798.9603515625,72.21025848388672
629,-1,-2853.16103515625,1781.3100341796876,79.17169952392578
630,-1,-2854.532470703125,1762.155078125,79.45381927490234
631,-1,-2856.24873046875,1741.506591796875,81.9508056640625
632,-1,-2858.422412109375,1721.819921875,72.87825775146484
633,-1,-2862.55615234375,1706.4251708984375,78.81916046142578
634,-1,-2860.800390625,1690.077685546875,69.90831756591797
635,-1,-2860.13193359375,1674.56044921875,70.97737884521484
636,-1,-2858.6572265625,1658.2158203125,69.16179656982422
637,-1,-2858.24482421875,1640.9578857421875,72.5311508178711
638,-1,-2854.729541015625,1621.2882568359375,65.29850006103516
639,-1,-2853.362158203125,1603.2130126953125,61.20117568969727
640,-1,-2853.07509765625,1584.9794677734376,61.843841552734375
641,-1,-2849.56650390625,1566.5576171875,59.28042602539063
642,-1,-2845.419677734375,1552.713232421875,51.772579193115234
643,-1,-2840.62470703125,1535.6255126953124,42.648231506347656
644,-1,-2834.925341796875,1515.83720703125,24.25375366210937
645,-1,-2827.5794921875,1497.15390625,57.2766227722168
646,-1,-2820.93076171875,1476.9699462890624,50.24874877929688
647,-1,-2815.695751953125,1455.88779296875,44.69446563720703
648,-1,-2809.98955078125,1432.5580810546876,46.81624603271485
649,-1,-2805.852392578125,1406.26640625,37.23141479492188
650,-1,-2798.169677734375,1379.6388671875,20.6362247467041
651,-1,-2791.746044921875,1355.129736328125,34.49420547485352
652,-1,-2782.462939453125,1328.6403320312502,37.65927505493164
653,-1,-2774.359716796875,1308.625732421875,41.05358505249024
654,-1,-2764.22890625,1290.841796875,44.73286437988281
655,-1,-2756.820947265625,1274.1592285156248,34.48084259033203
656,-1,-2748.084619140625,1254.484716796875,49.6298942565918
657,-1,-2737.27724609375,1232.64951171875,42.17744064331055
658,-1,-2726.26806640625,1211.4538085937502,52.72850036621094
659,-1,-2718.445556640625,1193.3085449218752,46.43835067749024
660,-1,-2711.152197265625,1176.513671875,46.53221893310547
661,-1,-2705.056005859375,1160.781494140625,40.7863655090332
662,-1,-2703.4837890625,1150.7249023437498,54.83319091796875
663,-1,-2702.726025390625,1141.667138671875,48.9979248046875
664,-1,-2718.803955078125,1154.3539550781252,-40.51993560791016
665,-1,-2740.122705078125,1174.950341796875,
666,-1,-2770.1482421875,1206.43837890625,-126.77590942382812
667,-1,-2806.130419921875,1239.8359863281248,-128.35003662109375
668,-1,-2848.984326171875,1276.517822265625,-137.9785614013672
669,-1,-2881.5666015625,1296.289892578125,-148.18540954589844
670,-1,-2915.560400390625,1311.736181640625,-151.91627502441406
671,-1,-2942.19306640625,1321.5894042968748,-154.7296142578125
672,-1,-2962.29345703125,1328.5181152343748,-166.7196807861328
673,-1,-2990.8796875,1321.776123046875,
674,-1,-3017.53564453125,1304.5979492187498,
675,-1,-3041.77646484375,1278.761083984375,147.94644165039062
676,-1,-3068.80517578125,1242.27880859375,111.80069732666016
677,-1,-3099.10263671875,1194.52529296875,116.76486206054688
678,-1,-3115.552978515625,1143.31533203125,109.96180725097656
679,-1,-3126.352783203125,1082.6388671875002,108.57334899902344
680,-1,-3135.596728515625,1014.0589355468751,104.62706756591795
681,-1,-3144.193408203125,940.674072265625,92.74769592285156
682,-1,-3152.28974609375,864.409912109375,99.69059753417967
683,-1,-3156.66591796875,779.5041015625002,98.36672973632812
684,-1,-3160.758935546875,688.2389648437502,99.5606460571289
685,-1,-3161.223046875,592.8111328125001,88.49956512451172
686,-1,-3157.09833984375,490.811279296875,86.87332153320312
687,-1,-3150.205224609375,402.9619628906248,89.90644073486328
688,-1,-3141.61533203125,285.55078125,88.0377197265625
689,-1,-3133.9923828125,192.21074218749982,
690,-1,-3127.6376953125,118.14194335937509,84.13809967041016
691,-1,-3114.952685546875,-11.309814453125,
692,-1,-3101.463916015625,-162.51533203125018,
693,-1,-3086.709228515625,-292.5098144531248,83.30927276611328
694,-1,-3067.12333984375,-449.2891601562501,82.37177276611328
695,-1,-3040.464599609375,-637.2003417968749,79.7264633178711
696,-1,-3017.198779296875,-774.7075683593748,80.05034637451172
697,-1,-2989.366943359375,-916.1509765624996,77.96338653564453
698,-1,-2962.810498046875,-1051.5853515625004,78.90599822998047
699,-1,-2799.471875,-1127.3883789062502,79.70297241210938
700,-1,-2771.61083984375,-1262.9461914062504,77.01724243164062
701,-1,-2741.27021484375,-1400.5250976562502,-12.745309829711914
702,-1,-2717.523583984375,-1527.0464843749996,144.97279357910156
703,-1,-2705.406689453125,-1627.4195312499996,73.9443359375
704,-1,-2840.51962890625,-1760.7718750000004,84.69036865234375
705,-1,-2859.019140625,-1801.8548828125004,-160.14175415039062
706,-1,-2888.692529296875,-1815.9812499999998,-177.31028747558594
707,-1,-2921.792626953125,-1818.9738281250002,-173.5830078125
708,-1,-2954.34013671875,-1825.8234375000002,133.14788818359375
709,-1,-2987.06796875,-1835.3443359374996,148.45375061035156
710,-1,-3012.162841796875,-1851.9917968749996,161.18728637695312
711,-1,-3036.65185546875,-1873.9239257812496,152.4903106689453
712,-1,-3060.747705078125,-1897.4109374999998,116.84611511230467
713,-1,-3081.143603515625,-1924.5919921875002,115.60839080810548
714,-1,-3069.008837890625,-2030.2666015625,126.77294921875
715,-1,-3052.71572265625,-2130.1973632812496,104.21267700195312
716,-1,-3033.719775390625,-2222.77763671875,71.07905578613281
717,-1,-3036.234423828125,-2290.5726562500004,
718,-1,-3035.268896484375,-2352.1385742187504,
719,-1,-3066.358447265625,-2335.5956054687504,-141.15017700195312
720,-1,-3096.116796875,-2327.3783203125004,
721,-1,-3123.172216796875,-2328.09521484375,98.94834899902344
722,-1,-3120.010498046875,-2359.0665039062496,76.0361099243164
723,-1,-3116.848779296875,-2390.03779296875,67.4051513671875
724,-1,-3108.365869140625,-2417.8203125,68.85453033447266
725,-1,-3101.21416015625,-2437.2771484375,
726,-1,-3096.765380859375,-2447.7998046875,
727,-1,-3096.765380859375,-2447.7998046875,
728,-1,-3088.960400390625,-2443.93583984375,
729,-1,-3080.3369140625,-2441.6580078125,
730,-1,-3075.86220703125,-2437.3625,0.0337393470108509
731,-1,-3075.983935546875,-2429.0984375,60.70405960083008
732,-1,-3078.111767578125,-2419.31083984375,-135.8691864013672
733,-1,-3090.896142578125,-2412.3390625,-124.14463806152344
734,-1,-3106.351904296875,-2401.1161132812504,-140.10794067382812
735,-1,-3115.00068359375,-2396.0093749999996,-128.62542724609375
736,-1,-3118.784033203125,-2396.4078124999996,-142.15106201171875
737,-1,-3122.282958984375,-2396.18310546875,47.383094787597656
738,-1,-3122.29306640625,-2398.7287109375,39.48807907104492
739,-1,-3116.7287109375,-2410.1234375000004,134.13275146484375
740,-1,-3115.27880859375,-2419.6125,60.7733039855957
741,-1,-3113.4240234375,-2429.97802734375,58.33849334716797
742,-1,-3112.2404296875,-2440.46552734375,54.41231918334961
743,-1,-3114.28994140625,-2446.4332031249996,60.31792831420898
744,-1,-3121.1515625,-2444.5274414062496,-131.96058654785156
745,-1,-3126.55693359375,-2440.4288085937496,-125.79476928710938
746,-1,-3132.636181640625,-2433.9170898437496,-89.14169311523438
747,-1,-3136.32255859375,-2429.4300781250004,
748,-1,-3137.4130859375,-2427.74072265625,
749,-1,-3137.4130859375,-2427.74072265625,
